x1,x2,x3,x4,v1,v2,v3,v4,v5,m,output
0.576692,0.01143,0.240237,0.028282,6.141291,0.056343,8.742277,0.768213,7.683591,A,0.948
0.211592,0.292502,0.286319,0.016353,5.021668,0.993072,8.696613,0.346021,9.980815,D,0.136
0.214818,0.046293,0.043107,0.087746,6.825952,0.975768,1.817915,0.790276,9.762786,B,0.305
0.02478,0.001993,0.193978,0.077621,7.829062,0.260611,8.749548,0.761655,9.645669,A,0.987
0.590355,0.078041,0.085852,0.071393,2.682972,0.362685,3.239922,0.580962,9.939656,E,0.983
0.117868,0.280213,0.489284,0.092147,9.856427,0.52453,4.740429,0.488324,9.651502,C,0.634
0.486424,0.079663,0.071936,0.017403,3.848254,0.223449,2.836538,0.474582,9.60525,D,0.858
0.215292,0.161013,0.428391,0.029675,6.373713,0.053461,7.714633,0.64976,9.758456,D,0.067
0.237372,0.242195,0.392,0.053662,0.983775,0.503591,1.216581,0.294316,0.828232,A,0.81
0.108002,0.307507,0.38808,0.027783,5.669349,0.959355,1.439712,0.56274,5.271215,D,0.15
0.314686,0.179152,0.205271,0.044142,5.170944,0.046279,9.041931,0.295556,0.270306,B,0.191
0.420303,0.11183,0.298625,0.027354,8.449657,0.16638,9.758494,0.66797,9.065626,E,0.552
0.278381,0.129696,0.227456,0.073354,2.713191,0.012418,6.560018,0.714866,9.401724,E,0.581
0.272111,0.069255,0.48401,0.008533,1.290457,0.668476,2.466527,0.352829,7.164987,A,0.141
0.155918,0.222975,0.238559,0.047087,1.322939,0.968038,5.303838,0.295936,3.171898,B,0.373
0.414735,0.220553,0.188583,0.087465,8.899686,0.940925,8.572376,0.666627,9.191525,D,0.953
0.023177,0.177024,0.161397,0.093351,9.636267,0.426384,7.89366,0.423512,9.466024,A,0.949
0.022249,0.144306,0.441145,0.027072,1.770934,0.279327,7.62121,0.122577,0.882918,E,0.898
0.564146,0.037993,0.009324,0.071448,8.032219,0.22502,5.701503,0.100298,3.411942,C,0.901
0.376667,0.248678,0.236032,0.018031,6.16079,0.979687,6.464221,0.891016,9.985178,D,0.998
0.267377,0.00298,0.490487,0.031158,7.413382,0.914105,9.951851,0.587543,6.054599,D,0.055
0.013526,0.404767,0.451612,0.05696,1.135862,0.657209,6.584183,0.604693,5.044492,D,0.944
0.420087,0.031629,0.342155,0.02245,3.244589,0.047471,5.890556,0.713922,9.011104,D,0.145
0.018416,0.009412,0.491206,0.07429,9.285567,0.320371,4.428738,0.327999,1.726728,C,0.997
0.167762,0.114791,0.444135,0.041271,8.566043,0.627751,1.340016,0.42243000000000003,5.031421,C,0.089
0.06252,0.137924,0.137555,0.002766,5.673601,0.794214,2.98551,0.147456,1.6898,C,0.582
0.050441,0.005424,0.124409,0.078637,7.376336,0.659901,8.884566,0.435076,1.418115,C,0.868
0.562838,0.030857,0.254676,0.027879,0.798409,0.864061,7.133385,0.639391,2.041909,A,0.997
0.398785,0.016725,0.19389,0.066322999999999993,6.734101,0.1285,9.075898,0.722029,3.573283,D,0.524
0.172674,0.054434,0.0103,0.084675,8.434034,0.31534,5.348478,0.110343,1.666695,B,0.436
0.042981,0.177964,0.168451,0.063112,4.371149,0.882139,8.608202,0.623938,1.240992,B,0.546
0.436487,0.12899,0.200094,0.051467,2.608493,0.102646,4.989167,0.491867,9.76528,C,0.771
0.425832,0.038382,0.027954,0.030526,7.179907,0.128091,8.232273,0.300174,6.026543,D,0.877
0.12671,0.10888,0.489543,0.081755,8.289953,0.942914,7.545194,0.642384,8.129991,A,0.055
0.487753,0.068549,0.242632,0.010491,8.982244,0.534441,5.379237,0.477249,9.9498,B,0.273
0.074085,0.036662,0.034705,0.012326,2.058143,0.387481,6.517042,0.235854,0.278164,B,0.417
0.059006,0.053265,0.188294,0.049553,1.39253,0.779307,3.62947,0.666297,0.360915,E,0.311
0.352765,0.052361,0.283189,0.066753,2.988797,0.953467,2.734612,0.400392,9.715726,D,0.171
0.27711,0.120677,0.339591,0.086839,5.248635,0.736168,1.219621,0.093841,5.774432,D,0.033
0.472722,0.1084,0.213338,0.041018,1.043537,0.979665,5.083244,0.715375,2.533937,C,0.901
0.320108,0.099572,0.456978,0.091891,2.859886,0.144547,2.943231,0.149329,3.334211,B,0.194
0.045762,0.273561,0.402069,0.093474,2.655995,0.300445,3.349705,0.57861,8.006597,E,0.565
0.324201,0.023108,0.018905,0.060375,0.995549,0.535052,8.624061,0.43906,9.633561,A,0.365
0.27512,0.001223,0.118759,0.059215,9.95364,0.769295,6.292972,0.849568,1.485292,D,0.122
0.23941,0.21995,0.392136,0.074437,0.166436,0.148579,4.274976,0.236098,1.382749,A,0.614
0.144181,0.093214,0.208924,0.065704,5.638431,0.049106,6.105894,0.687341,3.783628,A,0.19
0.199679,0.144737,0.226813,0.079745,0.098108,0.050129,9.647875,0.82631,6.780973,C,0.444
0.259618,0.029637,0.005038,0.024997,3.148156,0.94181,3.552869,0.459387,0.078854,C,0.61
0.0512,0.2738,0.407737,0.009344,7.659591,0.726296,9.822681,0.29886,3.449026,C,0.449
0.095144,0.310868,0.450733,0.003896,6.172387,0.109563,4.404139,0.44073,3.00288,B,0.182
0.452319,0.178278,0.239719,0.037001,9.431153,0.485328,2.849275,0.677191,6.597042,D,0.999
0.099997,0.075861,0.018748,0.088576,7.464441,0.761745,6.677087,0.925573,4.565423,B,0.433
0.020505,0.116411,0.270682,0.054815,8.237558,0.130401,3.759196,0.61104,0.376646,D,0.962
0.090763,0.347096,0.364859,0.004879,4.3246,0.569542,7.376531,0.474087,3.9223,B,0.114
0.273747,0.0384,0.260949,0.066571,3.355429,0.375944,4.734329,0.882246,4.878276,C,0.142
0.009241,0.043532,0.361985,0.022002,8.586321,0.83995,4.443116,0.293999,9.947168,B,0.999
0.309992,0.163954,0.409978,0.009919,6.589664,0.990752,3.105725,0.131605,8.651928,B,0.892
0.44331,0.155256,0.100207,0.057224,8.918868,0.606867,5.017577,0.263835,0.353754,C,0.789
0.427794,0.167863,0.266362,0.087854,2.081463,0.634472,9.568115,0.342224,9.852528,E,0.998
0.328189,0.026279,0.099442,0.005782,6.108657,0.203756,6.159781,0.455573,0.215877,C,0.331
0.404923,0.05817,0.308419,0.079133,3.691531,0.815709,7.330923,0.080099,0.606756,E,0.096
0.424854,0.085832,0.38225,0.028267,2.571284,0.984767,8.387342,0.233454,9.960037,B,0.969
0.244896,0.289792,0.335771,0.048701,8.943054,0.07346,5.20583,0.908736,9.702327,B,0.364
0.246132,0.019433,0.01309,0.008061,7.299619,0.104771,1.80277,0.316892,2.508054,E,0.484
0.426435,0.230219,0.205728,0.066954,0.508553,0.278203,5.501636,0.416146,9.911526,E,0.999
0.578149,0.095983,0.109857,0.048442,6.104057,0.101499,6.957365,0.834278,9.818547,E,0.985
0.231216,0.138301,0.18875,0.078274,3.208,0.990238,9.865695,0.79532,9.847387,B,0.329
0.409726,0.161729,0.306898,0.097325,8.220403,0.626204,9.849745,0.68002,5.89728,D,0.999
0.297488,0.088987,0.313343,0.009335,5.507441,0.244677,9.805781,0.659327,3.149319,A,0.064
0.070791,0.110766,0.097105,0.017581,3.114167,0.35331,2.102777,0.418975,1.493898,E,0.487
0.043997,0.036084,0.151249,0.017836,4.688587,0.082793,9.989803,0.730388,1.543262,D,0.514
0.595904,0.050879,0.15225,0.026902,6.75688,0.282497,4.972505,0.190923,9.301507,D,0.806
0.242614,0.148363,0.468772,0.096853,2.812405,0.490937,9.025848,0.796755,7.657293,A,0.017
0.080634,0.2253,0.492927,0.044751,9.559941,0.319044,4.015263,0.35533,5.144025,C,0.284
0.449683,0.038539,0.141976,0.020601,2.101177,0.661344,3.098506,0.875581,6.607988,C,0.126
0.226485,0.252639,0.18361,0.070235,9.488297,0.980368,8.750903,0.471901,8.819302,E,0.204
0.114965,0.345344,0.346288,0.019165,9.2427,0.252732,8.118873,0.621428,4.112846,D,0.101
0.19914,0.265795,0.402139,0.047327,9.29387,0.490777,1.8612899999999999,0.616735,9.6232,D,0.343
0.343307,0.22631,0.302696,0.041105,5.605613,0.892462,9.685602,0.846212,9.716567,E,0.966
0.17685,0.010347,0.11602,0.070794,9.730951,0.44934,2.709868,0.550383,9.964827,D,0.298
0.406442,0.078295,0.403816,0.016694,4.956562,0.887321,5.011836,0.691551,9.877699,B,0.945
0.454881,0.097256,0.316073,0.080423,0.990269,0.029506,7.180398,0.275969,4.11295,E,0.928
0.498873,0.126449,0.206171,0.004181,0.184172,0.585677,6.239155,0.503267,9.89929,E,0.992
0.135551,0.321919,0.417456,0.054196,1.198299,0.705841,3.92082,0.445828,9.470989,E,0.234
0.017715,0.321094,0.243599,0.080355,7.29979,0.302857,3.946505,0.210508,2.238193,E,0.834
0.351262,0.055283,0.110836,0.043911,9.522817,0.361731,2.237696,0.860893,9.901377,D,0.548
0.101897,0.102499,0.168745,0.068616,9.917584,0.297127,1.482898,0.876487,1.395513,C,0.341
0.577933,0.018906,0.006086,0.095129,2.548611,0.981023,4.715374,0.305316,0.051656,D,0.486
0.274477,0.149285,0.33453,0.061509,0.076295,0.531199,5.673255,0.434702,7.365919,A,0.233
0.26012,0.094593,0.139359,0.038353,3.105488,0.42146,1.126323,0.764254,9.999845,B,0.48
0.286053,0.031603,0.43649,0.017364,8.717917,0.397535,5.978322,0.576383,9.362782,A,0.1
0.219729,0.280076,0.197722,0.086084,9.129923,0.476171,9.011113,0.2781,6.411028,E,0.454
0.057127,0.120928,0.375786,0.051838,2.993961,0.590507,8.768081,0.712497,7.324674,C,0.16
0.07812,0.426667,0.374854,0.073735,1.548143,0.311353,3.223955,0.684734,1.929389,A,0.356
0.395624,0.056456,0.288657,0.07121,9.768775,0.057117,4.060209,0.440396,1.709491,C,0.104
0.388218,0.058187,0.255196,0.006888,6.724528,0.932937,8.511144,0.897761,0.108766,B,0.103
0.421273,0.138901,0.325428,0.070491,0.704967,0.356961,5.729133,0.719361,9.863584,A,0.997
0.069745,0.349825,0.490776,0.014748,5.4036,0.043271,8.549379,0.338513,4.223734,B,0.58
0.112988,0.140307,0.113245,0.038559,8.144802,0.282888,9.454653,0.347839,2.027302,A,0.389
0.53918,0.132195,0.070704,0.077382,4.81707,0.208983,8.483292,0.674376,9.935868,C,0.954
0.056993,0.106683,0.201017,0.050643,2.27413,0.258426,5.518377,0.779278,7.11615,E,0.673
0.158151,0.152142,0.126051,0.057701,4.086884,0.068294,7.868222,0.085575,4.662059,C,0.396
0.105365,0.170481,0.499955,0.064126,5.711636,0.352989,4.45692,0.237791,6.425099,D,0.102
0.483668,0.059541,0.324342,0.059646,3.38596,0.161637,4.405052,0.162204,9.182214,B,0.985
0.412667,0.138024,0.12241,0.021719,6.183744,0.943814,3.531799,0.324809,9.979102,B,0.454
0.408614,0.055748,0.146946,0.020751,8.725741,0.452983,7.522401,0.323043,9.236987,D,0.261
0.231704,0.188167,0.275772,0.031418,9.515558,0.991536,3.447295,0.782228,9.765958,E,0.265
0.39133,0.165869,0.237569,0.033106,5.485312,0.003727,3.384686,0.833698,2.453902,B,0.76
0.150207,0.249126,0.239855,0.019316,9.922515,0.102737,3.430136,0.804986,5.51493,E,0.204
0.039078,0.027843,0.010761,0.085746,2.2420620000000002,0.35853,3.92115,0.123465,9.853925,E,0.681
0.436684,0.115717,0.166951,0.027774,1.310549,0.198719,9.696322,0.509036,8.996132,A,0.393
0.061173,0.417848,0.402173,0.060099,4.040893,0.714769,4.884701,0.099075,5.802897,D,0.751
0.459409,0.012561,0.11341,0.089274,1.245129,0.577884,9.849395,0.756254,2.675058,A,0.612
0.019875,0.162625,0.345905,0.040853,4.279518,0.169638,9.125133,0.829047,1.387504,C,0.99
0.368894,0.129825,0.391115,0.024128,7.273449,0.228518,8.130816,0.60872,7.71526,B,0.825
0.203139,0.13608,0.49745,0.062926,7.937654,0.55602,3.900103,0.504159,9.903252,D,0.007
0.133948,0.014336,0.303394,0.073496,0.3394,0.633175,1.920593,0.732405,3.357457,E,0.513
0.306284,0.218972,0.28932,0.05002,2.786333,0.278793,1.176177,0.265409,9.9225,A,0.49
0.559806,0.03755,0.182455,0.05287,9.718768,0.778089,9.704885,0.534302,9.76808,C,0.637
0.101397,0.167743,0.091948,0.084794,0.412682,0.084715,7.945229,0.849008,1.35559,A,0.359
0.46018,0.134426,0.206524,0.060868,8.938881,0.835419,2.083714,0.253199,9.901343,A,0.922
0.073999,0.035023,0.206987,0.006893,3.791437,0.412252,3.878841,0.854662,0.600807,B,0.146
0.300565,0.034292,0.43655,0.078078,1.358717,0.109314,6.755661,0.232941,4.563424,D,0.194
0.135196,0.024121,0.015646,0.028343,1.884017,0.130571,1.036652,0.449844,5.418879,E,0.352
0.536185,0.111005,0.177893,0.076005,6.071157,0.987834,6.996681,0.422851,9.973345,A,0.996
0.382201,0.08655,0.037325,0.092895,5.346423,0.141061,4.004218,0.667225,1.732953,D,0.728
0.52985,0.026691,0.085508,0.009074,5.551729,0.508688,2.25833,0.394406,9.715624,B,0.228
0.113257,0.351049,0.311831,0.076762,0.638732,0.512871,6.802201,0.749561,9.96944,A,0.451
0.077117,0.21286,0.289789,0.048317,7.326826,0.357795,9.085183,0.390933,5.190427,B,0.378
0.51258,0.129633,0.098145,0.053595,9.981836,0.647102,1.223822,0.106432,8.200521,E,0.92
0.111936,0.024733,0.094593,0.091115,8.926989,0.984187,6.622093,0.240755,6.14802,E,0.096
0.329189,0.034469,0.487661,0.038615,9.264408,0.003089,5.793892,0.951732,4.782925,B,0.179
0.428102,0.021535,0.325127,0.061467,5.911651,0.839559,1.739064,0.662804,8.371295,C,0.106
0.57797,0.100268,0.162214,0.083721,7.713589,0.798134,4.02264,0.719865,4.364132,C,0.999
0.128411,0.0486,0.014624,0.095912,4.357038,0.978826,4.170973,0.93075,0.292976,B,0.616
0.572811,0.006141,0.042211,0.004909,5.449985,0.017677,2.939446,0.49234,7.575208,C,0.623
0.019467,0.226887,0.431334,0.036648,5.903518,0.834756,7.322518,0.576917,4.606176,E,0.942
0.439168,0.198115,0.220426,0.037326,8.805806,0.983058,4.782572,0.693625,8.921573,E,0.997
0.069778,0.139745,0.412138,0.066427,0.13034,0.95079,7.746504,0.140421,5.665511,B,0.237
0.158853,0.138656,0.092112,0.083773,9.953079,0.47048,3.815883,0.218802,8.065605,D,0.426
0.371652,0.103165,0.367795,0.044348,3.70634,0.606342,1.574307,0.879116,8.244546,E,0.136
0.487941,0.17591,0.200053,0.076636,0.757955,0.692678,1.976922,0.390681,6.113131,D,0.998
0.147084,0.057207,0.417123,0.079293,2.637547,0.241551,9.649038,0.843989,5.174474,D,0.07
0.491518,0.043534,0.353761,0.095252,6.283144,0.302105,3.356509,0.24485,9.882226,B,0.998
0.324351,0.058174,0.4984,0.053886,5.447961,0.955608,2.870684,0.755213,1.116202,C,0.315
0.363929,0.101656,0.140537,0.055391,9.406943,0.215473,9.971715,0.570774,0.671389,D,0.658
0.036901,0.403015,0.343975,0.079891,9.956053,0.94697,6.530238,0.884862,7.114277,C,0.151
0.046181,0.208142,0.456366,0.019258,2.732301,0.654503,3.360396,0.90953,7.974344,E,0.587
0.054057,0.272102,0.289116,0.063594,9.396986,0.024087,6.226447,0.701952,9.267623,D,0.416
0.124005,0.033062,0.018592,0.081817,7.748585,0.67565,7.026327,0.749614,9.902303,C,0.223
0.111816,0.00386,0.195269,0.050629,1.514057,0.03474,8.075189,0.66222,5.396935,E,0.425
0.220923,0.250935,0.327013,0.017058,1.019643,0.118889,7.224791,0.65658,7.888412,D,0.228
0.328536,0.120771,0.438679,0.003042,9.270776,0.307597,4.387594,0.203443,9.356333,D,0.249
0.306349,0.0652,0.119003,0.0041660000000000004,9.068584,0.900958,2.366767,0.105393,8.604407,D,0.386
0.224193,0.092425,0.096644,0.044379,5.675474,0.842875,2.903883,0.846185,5.924726,B,0.23
0.47806,0.003996,0.18161,0.002794,3.798968,0.373374,3.250878,0.49942,9.949448,A,0.493
0.56176,0.017467,0.131577,0.096061,9.525495,0.024044,6.936124,0.314708,8.238913,B,0.209
0.288817,0.166609,0.450089,0.023826,6.748036,0.618805,8.064952,0.791074,1.598229,B,0.886
0.442993,0.106158,0.33277,0.084853,6.122368,0.831964,2.018827,0.663211,4.023116,D,0.979
0.1024,0.293106,0.349813,0.048389,4.227012,0.514289,9.915,0.814848,7.511634,C,0.201
0.227827,0.225341,0.313595,0.084107,6.450752,0.032299,5.595334,0.33975,3.856069,D,0.339
0.356374,0.121218,0.150608,0.070214,9.734283,0.693036,9.583439,0.69487,9.307391,B,0.575
0.02537,0.059631,0.185937,0.003607,4.50141,0.937382,1.043919,0.563474,9.962895,C,0.954
0.382709,0.188758,0.291765,0.067796,9.488475,0.139599,7.19148,0.495545,9.997302,D,0.988
0.530682,0.051377,0.025471,0.080006,2.156319,0.104439,1.222872,0.237657,1.18629,B,0.875
0.447524,0.017295,0.137975,0.087712,8.350231,0.723737,8.732436,0.418892,3.221737,C,0.372
0.400014,0.190847,0.27781,0.057304,6.88886,0.145925,1.205937,0.144939,8.414837,E,0.997
0.058773,0.42107,0.391864,0.09764,5.978683,0.236751,9.267105,0.968655,3.599874,B,0.813
0.381334,0.021062,0.137247,0.040015,3.529894,0.002763,9.991031,0.187918,9.175798,D,0.55
0.439731,0.070826,0.232062,0.008444,0.101006,0.814984,8.517209,0.233475,0.336088,B,0.064
0.223198,0.097712,0.186046,0.001447,4.734378,0.050632,1.002923,0.51937,0.64918,D,0.39
0.377039,0.067507,0.282385,0.090085,9.169034,0.772774,4.634846,0.353004,9.428562,B,0.084
0.129698,0.030457,0.224783,0.010933,0.368834,0.645715,9.719769,0.823418,6.504083,B,0.127
0.177929,0.196692,0.467473,0.010684,9.947445,0.558557,9.521445,0.625655,5.397048,C,0.347
0.042911,0.02851,0.413833,0.076279,6.106894,0.93119,1.147917,0.79578,9.560198,E,0.81
0.300142,0.098694,0.474489,0.01339,6.660461,0.055,3.41618,0.539753,9.658198,A,0.149
0.144686,0.162264,0.347804,0.086965,7.247656,0.609488,9.742815,0.596667,9.097816,E,0.306
0.232314,0.134097,0.411543,0.043365,5.715484,0.998338,5.359499,0.466768,9.313933,A,0.016
0.020497,0.350669,0.362088,0.051659,4.957122,0.223249,3.353887,0.780253,4.60751,D,0.724
0.292461,0.112256,0.286946,0.005397,9.898608,0.522217,2.663522,0.231919,4.712695,C,0.217
0.352041,0.058373,0.068078,0.00402,9.087414,0.903309,8.529922,0.451033,3.710863,E,0.809
0.090328,0.114136,0.140395,0.052857,0.691671,0.529669,3.817652,0.264163,0.215881,D,0.369
0.389833,0.099668,0.320786,0.049624,1.937999,0.066049,2.711812,0.68476,7.877352,C,0.107
0.396932,0.118109,0.161638,0.004108,8.886454,0.260986,2.525356,0.069331,1.44566,A,0.392
0.173706,0.311242,0.391202,0.024052,5.395161,0.993061,7.467219,0.43001,9.940791,C,0.153
0.545172,0.065215,0.059755,0.078782,3.328479,0.11935,9.578995,0.772874,7.01555,C,0.795
0.121758,0.013348,0.26758,0.057103,3.949691,0.177609,5.834745,0.612892,8.68309,B,0.335
0.012122,0.06799,0.146965,0.062598,7.563776,0.510573,1.300072,0.460522,2.352675,A,0.998
0.342,0.025087,0.085811,0.04295,3.500517,0.345521,2.756997,0.763641,8.805568,E,0.308
0.234297,0.00443,0.301933,0.05258,8.539478,0.497214,1.291816,0.898023,9.430384,A,0.147
0.041669,0.02486,0.28699,0.099695,8.287077,0.191041,1.057889,0.356235,7.185077,C,0.773
0.114427,0.361649,0.348667,0.04353,4.408638,0.69951700000000006,1.236579,0.114064,9.03022,C,0.304
0.038241,0.010808,0.488986,0.012458,6.588875,0.473096,8.681198,0.641614,0.275971,E,0.897
0.121608,0.033282,0.039928,0.030932,3.704017,0.655549,7.650944,0.779685,0.854838,E,0.537
0.145542,0.109155,0.148283,0.037434,7.374376,0.034871,7.704098,0.411604,0.458032,C,0.32
0.577661,0.045982,0.037158,0.030968,6.987118,0.835439,6.04378,0.73376,9.25709,B,0.609
0.014052,0.354771,0.42062,0.074914,6.711069,0.43488,1.898196,0.215252,9.898987,D,0.539
0.092103,0.350299,0.305671,0.067804,7.852705,0.486697,1.412522,0.198296,9.902717,E,0.194
0.090027,0.411768,0.365053,0.052174,2.659707,0.442111,6.994126,0.032453,6.192072,B,0.603
0.450303,0.08922,0.340473,0.018931,5.671385,0.49829,6.534527,0.88649,5.264783,B,0.917
0.575606,0.004754,0.120458,0.011734,7.704797,0.770543,1.505638,0.362848,3.325876,D,0.233
0.236507,0.140616,0.161031,0.018624,0.081366,0.70991,2.835086,0.196468,6.476108,C,0.575
0.278146,0.220604,0.213247,0.047774,4.540264,0.891063,1.487426,0.27253,7.575922,E,0.272
0.078823,0.361805,0.382708,0.009388,2.343682,0.014315,1.315545,0.60993,1.821551,B,0.227
0.239238,0.185675,0.171213,0.049496,5.077375,0.005954,3.236572,0.310753,9.872935,D,0.596
0.506675,0.022761,0.148947,0.018961,0.347917,0.335291,2.432141,0.503952,3.734369,B,0.246
0.387,0.010065,0.08429,0.027276,2.6817,0.877776,5.474154,0.768348,9.934068,D,0.365
0.418454,0.082041,0.276958,0.008054,6.513981,0.454262,8.959457,0.365286,8.561931,D,0.035
0.17874,0.342059,0.303284,0.048193,5.853452,0.859601,3.615933,0.559534,8.089386,A,0.421
0.19291,0.037568,0.005753,0.061799,8.546698,0.488239,7.386756,0.412625,8.900294,E,0.569
0.334223,0.068365,0.120459,0.068381,7.950732,0.93331,9.086399,0.745692,0.256239,C,0.478
0.470149,0.006591,0.320224,0.063153,4.818742,0.943797,8.183975,0.349885,0.157799,A,0.412
0.01303,0.441569,0.427501,0.052259,6.662531,0.067693,2.619549,0.221492,8.555971,A,0.998
0.559841,0.024907,0.131816,0.054473,7.615217,0.483747,3.894902,0.834562,9.532242,C,0.306
0.050286,0.078982,0.319137,0.084851,9.31167,0.285235,3.742106,0.921905,1.738213,D,0.364
0.098709,0.317628,0.226757,0.092635,2.760372,0.416085,2.271244,0.130802,8.45516,C,0.258
0.144872,0.00723,0.448105,0.055127,2.626382,0.583765,1.837028,0.920226,1.687996,E,0.432
0.350612,0.072671,0.488932,0.026816,3.003386,0.302543,4.488294,0.95129,5.80012,D,0.978
0.435693,0.086382,0.133048,0.048718,5.684142,0.159227,4.462216,0.151913,7.398187,A,0.525
0.040764,0.114312,0.200513,0.096984,1.9391370000000001,0.685002,4.995253,0.286167,0.097522,B,0.872
0.130708,0.09764,0.267029,0.012561,3.465484,0.952674,2.678902,0.459097,3.813118,D,0.327
0.331042,0.080641,0.177793,0.016191,2.384603,0.391313,5.031275,0.854093,2.793928,B,0.563
0.343872,0.037116,0.129589,0.067006,7.192207,0.125881,9.657975,0.568014,0.319098,C,0.251
0.114626,0.149159,0.123771,0.037153,4.770686,0.297186,4.770346,0.274554,7.28315,C,0.386
0.101329,0.197593,0.473301,0.00926,8.901082,0.828776,2.12484,0.793288,9.276546,A,0.369
0.551304,0.07555,0.099912,0.054731,3.5393,0.467601,7.330498,0.175634,5.348989,B,0.842
0.135376,0.202429,0.159588,0.072511,9.675405,0.636023,9.385887,0.408123,3.995154,D,0.408
0.232147,0.068381,0.165172,0.020823,0.964145,0.401167,1.951504,0.617875,9.290702,C,0.299
0.078196,0.207137,0.232179,0.046646,2.360828,0.354265,9.062901,0.80267,8.847664,B,0.203
0.36857,0.180243,0.270938,0.022529,3.88858,0.165448,8.866745,0.457913,6.024696,D,0.77
0.221002,0.04854,0.466939,0.030583,4.457343,0.307754,9.19853,0.500285,8.893828,D,0.05
0.194887,0.185637,0.294056,0.01364,0.099842,0.972923,3.606133,0.47785300000000003,9.387943,D,0.314
0.058309,0.067224,0.137687,0.054585,2.543157,0.321168,6.181671,0.67733,0.23668,B,0.448
0.51832,0.078973,0.277215,0.010005,2.320422,0.83966,5.013708,0.834205,7.957738,A,0.995
0.200375,0.162131,0.253754,0.016275,9.221526,0.079691,7.638804,0.696793,0.764343,A,0.299
0.358122,0.187945,0.302536,0.046853,5.824951,0.239847,7.337366,0.364468,6.980007,E,0.945
0.05038,0.049348,0.371385,0.026773,8.746567,0.64102,2.426255,0.15176,4.887154,E,0.572
0.168425,0.125462,0.362124,0.033582,2.754865,0.988814,9.097387,0.543925,0.052054,D,0.036
0.240151,0.081164,0.41338,0.035842,8.17761,0.911348,2.967741,0.630469,9.866884,B,0.025
0.074113,0.066466,0.414267,0.082374,1.269555,0.568404,2.199042,0.209421,1.686263,A,0.151
0.414356,0.026893,0.427021,0.08232,4.539955,0.241051,5.431782,0.554923,5.97573,D,0.555
0.055159,0.11312,0.424903,0.074824,6.207158,0.288897,6.13831,0.419893,9.26741,B,0.207
0.418678,0.115571,0.129791,0.083933,0.798487,0.294679,2.582865,0.792394,8.984081,E,0.77
0.173639,0.167738,0.376547,0.002126,0.007374,0.102285,2.94408,0.673029,1.947633,D,0.313
0.258493,0.033091,0.220297,0.097347,1.883422,0.464227,8.802843,0.791721,2.384103,A,0.108
0.071434,0.128961,0.465973,0.093022,0.695939,0.197606,9.418823,0.871168,3.846179,C,0.12
0.344367,0.096996,0.318839,0.005569,2.695085,0.59623,4.149665,0.791729,1.725048,B,0.03
0.267261,0.178851,0.410794,0.058247,7.939293,0.251135,5.091449,0.096933,5.951476,A,0.319
0.095908,0.368552,0.355234,0.061387,3.427281,0.772067,2.394569,0.523628,2.338835,E,0.4
0.018954,0.222401,0.360044,0.062087,9.14484,0.555106,9.726874,0.303502,8.277925,D,0.964
0.132493,0.236048,0.367189,0.051771,4.600907,0.475947,6.907262,0.587959,4.812927,B,0.279
0.087069,0.203105,0.430331,0.090581,6.483597,0.759487,7.379026,0.903507,7.125736,E,0.358
0.102328,0.080192,0.256937,0.025185,4.567456,0.426861,3.528354,0.385355,9.115477,B,0.134
0.164678,0.169765,0.305986,0.09134,4.608104,0.309229,2.141883,0.57315,0.772866,B,0.196
0.551108,0.046913,0.274645,0.035,7.056718,0.432101,7.606731,0.761152,9.154813,B,0.998
0.22831,0.041022,0.190555,0.059244,7.733158,0.46414,9.322228,0.63732,9.953963,B,0.047
0.511483,0.060808,0.082351,0.068918,3.480214,0.762755,2.082621,0.410066,9.281699,E,0.716
0.060296,0.05385,0.310211,0.065792,1.918527,0.653546,6.420801,0.648294,2.161397,C,0.326
0.233103,0.206068,0.292454,0.021486,5.124788,0.512185,7.771681,0.28955,8.329115,E,0.153
0.041176,0.209845,0.325663,0.040128,0.78869,0.100512,3.363499,0.214912,9.195813,B,0.583
0.205901,0.001266,0.412308,0.066946,1.907843,0.264907,9.870784,0.36851,7.573965,B,0.275
0.562272,0.049025,0.139119,0.059312,2.973335,0.801244,8.687642,0.78313,9.997537,B,0.158
0.006369,0.30184,0.401454,0.025253,1.360257,0.100111,4.286802,0.49874,9.667408,E,0.997
0.038985,0.17024,0.265523,0.055467,5.253156,0.58493,1.20029,0.311478,1.389183,A,0.817
0.0145,0.144338,0.128056,0.018305,7.308316,0.739136,7.051216,0.388062,0.124478,A,0.987
0.504216,0.191753,0.152786,0.086395,8.773421,0.013762,8.279661,0.481186,9.540109,C,0.999
0.407257,0.061636,0.162415,0.0314,3.565599,0.016269,9.002137,0.886515,1.326476,B,0.268
0.238577,0.060369,0.269097,0.054432,8.438934,0.943441,8.467597,0.724112,0.060994,D,0.017
0.496892,0.004784,0.138164,0.092989,6.005654,0.75585,5.589633,0.968964,3.096762,E,0.76
0.401485,0.053537,0.046677,0.073206,5.762312,0.282652,5.570217,0.673799,6.337529,C,0.856
0.076646,0.244554,0.404679,0.047543,1.576761,0.578156,8.634498,0.877143,9.921676,E,0.33
0.070237,0.373817,0.344039,0.079671,8.262348,0.062095,9.143834,0.303252,7.908432,E,0.325
0.083384,0.11416,0.232255,0.094218,3.622487,0.80133,9.580913,0.206133,5.419596,B,0.322
